"sample","strategy","grp","cost","qalys"
483,"Strategy 2","Group 2",1011977.03348357,15.7755489510262
484,"Strategy 2","Group 2",1058386.37195497,14.0965007624341
485,"Strategy 2","Group 2",1120931.03593058,15.6191444462566
486,"Strategy 2","Group 2",1093963.23435439,17.2366200564916
487,"Strategy 2","Group 2",1088715.65004041,15.9160076060595
488,"Strategy 2","Group 2",951816.927069464,15.200258917984
489,"Strategy 2","Group 2",1268382.26690539,16.0311027778912
490,"Strategy 2","Group 2",1250478.2501936,16.9862002797646
491,"Strategy 2","Group 2",1405212.50362866,16.8096334609279
492,"Strategy 2","Group 2",1286982.11929152,15.8237457948849
493,"Strategy 2","Group 2",1425607.48902932,14.80298170418
494,"Strategy 2","Group 2",1436816.3282097,16.6656685764472
495,"Strategy 2","Group 2",1535122.6218958,15.8912450946599
496,"Strategy 2","Group 2",1397476.91454287,15.0692907815474
497,"Strategy 2","Group 2",1173628.41874222,16.1958184238937
498,"Strategy 2","Group 2",987418.474812827,14.2570297428841
499,"Strategy 2","Group 2",1155023.35782754,16.4158534477035
500,"Strategy 2","Group 2",1045848.90145418,17.1381716274896
501,"Strategy 2","Group 2",1180425.37221187,15.0039801132743
502,"Strategy 2","Group 2",1364567.64298842,16.1737906447316
503,"Strategy 2","Group 2",1435419.49576148,14.9663935653197
504,"Strategy 2","Group 2",1143319.41300743,14.4639508690716
505,"Strategy 2","Group 2",870466.094118863,16.3188453613475
506,"Strategy 2","Group 2",859519.40344354,15.5411572746476
507,"Strategy 2","Group 2",1257507.14183963,15.9448162315979
508,"Strategy 2","Group 2",1684916.26756249,15.1753514581125
509,"Strategy 2","Group 2",1143684.61275356,14.7621954461597
510,"Strategy 2","Group 2",812655.492888915,15.6219478072166
511,"Strategy 2","Group 2",1333201.84208459,16.6492318170249
512,"Strategy 2","Group 2",1486404.24190459,17.6487076315588
513,"Strategy 2","Group 2",1147103.80260418,13.9965223744695
514,"Strategy 2","Group 2",1528443.78289935,16.3047728630006
515,"Strategy 2","Group 2",1125082.47988441,16.9094224952504
516,"Strategy 2","Group 2",1158556.86737982,15.1748834343412
517,"Strategy 2","Group 2",1501981.29394105,13.3840823649878
518,"Strategy 2","Group 2",1314034.65723339,14.6121767268502
519,"Strategy 2","Group 2",1722095.07558746,17.6603044735579
520,"Strategy 2","Group 2",1094336.29204218,13.4093032173337
521,"Strategy 2","Group 2",1423649.12867477,15.7514324039313
522,"Strategy 2","Group 2",1414430.79091426,14.9743016456955
523,"Strategy 2","Group 2",1110076.62446619,16.6921929419374
524,"Strategy 2","Group 2",945983.882502275,14.0113062156855
525,"Strategy 2","Group 2",1536239.33874314,14.5975925628355
526,"Strategy 2","Group 2",1411691.21483583,14.8735979664451
527,"Strategy 2","Group 2",1587245.34952246,17.03583199196
528,"Strategy 2","Group 2",996926.873243498,16.0730342303401
529,"Strategy 2","Group 2",1314886.83505035,14.4854537726676
530,"Strategy 2","Group 2",1385479.87129028,17.0992808853452
531,"Strategy 2","Group 2",1100985.89118909,16.1053768287127
532,"Strategy 2","Group 2",1226371.51701827,16.3922427352049
533,"Strategy 2","Group 2",1277096.3222336,16.5935629215879
534,"Strategy 2","Group 2",988439.762694544,13.8285401366451
535,"Strategy 2","Group 2",1153172.81239015,15.0945237557948
536,"Strategy 2","Group 2",1472900.1401574,16.9873821376102
537,"Strategy 2","Group 2",2020561.23221707,15.0589888282129
538,"Strategy 2","Group 2",1023409.9626574,16.6434583735412
539,"Strategy 2","Group 2",1177790.61062365,14.5358218883535
540,"Strategy 2","Group 2",1066243.06299495,14.9045052273321
541,"Strategy 2","Group 2",1024762.03658121,15.6959824526525
542,"Strategy 2","Group 2",865928.067041497,16.3114197410972
543,"Strategy 2","Group 2",973645.555121972,15.3052045975454
544,"Strategy 2","Group 2",1515539.62722237,16.1981590637017
545,"Strategy 2","Group 2",1073972.12417644,16.5097861682417
546,"Strategy 2","Group 2",1577890.14495003,15.8930816026905
547,"Strategy 2","Group 2",907711.392726632,14.4355762869924
548,"Strategy 2","Group 2",1059154.60869986,15.6586545233559
549,"Strategy 2","Group 2",1032901.84142914,15.6256734777557
550,"Strategy 2","Group 2",882752.865469339,17.2815639210726
551,"Strategy 2","Group 2",994855.889902553,15.866400526135
552,"Strategy 2","Group 2",1200323.2469156,15.7835198580471
553,"Strategy 2","Group 2",1132725.48746437,16.3020749914586
554,"Strategy 2","Group 2",1378571.01838257,16.3233478588494
555,"Strategy 2","Group 2",1675210.15877539,16.0761043047746
556,"Strategy 2","Group 2",1142946.4762742,16.4368026824749
557,"Strategy 2","Group 2",1027276.38562732,15.986916193822
558,"Strategy 2","Group 2",1476500.45939866,15.6353156316307
559,"Strategy 2","Group 2",1219074.21822573,15.4357193395697
560,"Strategy 2","Group 2",953797.990604226,14.9946853728569
561,"Strategy 2","Group 2",1134935.08349133,15.2687204322315
562,"Strategy 2","Group 2",1380204.65612102,14.5564464382869
563,"Strategy 2","Group 2",887683.710612475,16.7805828637877
564,"Strategy 2","Group 2",1262507.84710263,15.9380028839731
565,"Strategy 2","Group 2",1267989.34043123,16.0055569178973
566,"Strategy 2","Group 2",1125124.93263339,15.4197710853957
567,"Strategy 2","Group 2",1290848.44418746,15.8118298263983
568,"Strategy 2","Group 2",1013702.48342669,14.7478657905195
569,"Strategy 2","Group 2",1731851.1781054,14.0114395727908
570,"Strategy 2","Group 2",867899.013080983,15.565175649757
571,"Strategy 2","Group 2",1119031.24273113,14.7543870243294
572,"Strategy 2","Group 2",1422623.01697098,16.0531431955737
573,"Strategy 2","Group 2",1358617.41057799,14.6257898187763
574,"Strategy 2","Group 2",1383939.7224656,15.3210887848145
575,"Strategy 2","Group 2",2156116.34346624,16.9680622102929
576,"Strategy 2","Group 2",1358430.65029107,16.821370809584
577,"Strategy 2","Group 2",870157.247035559,15.5682011646517
578,"Strategy 2","Group 2",1122463.61392961,15.9703983974001
579,"Strategy 2","Group 2",1069165.26643567,15.2445067954823
580,"Strategy 2","Group 2",1031881.58653211,16.9837005225156
581,"Strategy 2","Group 2",1242926.12751935,16.3042822654888
582,"Strategy 2","Group 2",1516519.03507907,17.7402172290434
583,"Strategy 2","Group 2",1220636.93985825,14.739268830321
584,"Strategy 2","Group 2",1579522.5351376,14.7179156083176
585,"Strategy 2","Group 2",948701.714738162,13.5321655316184
586,"Strategy 2","Group 2",1207320.4912551,16.0766548850401
587,"Strategy 2","Group 2",1500322.80202439,17.1065414855145
588,"Strategy 2","Group 2",867771.940742979,14.3622325870355
589,"Strategy 2","Group 2",1333604.8422529,15.5153968704047
590,"Strategy 2","Group 2",1719706.4112197,16.6585709824175
591,"Strategy 2","Group 2",1282575.19485017,15.3099482400035
592,"Strategy 2","Group 2",836350.841217858,15.9744617257914
593,"Strategy 2","Group 2",1277009.38023197,13.9127271140163
594,"Strategy 2","Group 2",926100.305521536,15.126084524928
595,"Strategy 2","Group 2",1360262.20702846,15.0667998681017
596,"Strategy 2","Group 2",1507267.57044104,14.8108497542352
597,"Strategy 2","Group 2",1106123.08318339,16.3964234951986
598,"Strategy 2","Group 2",1104956.4810695,16.6291211377688
599,"Strategy 2","Group 2",960141.625761712,14.658774319671
600,"Strategy 2","Group 2",1416752.66526729,16.7750212732284
601,"Strategy 2","Group 2",925219.848279601,15.1345642528172
602,"Strategy 2","Group 2",1128627.7691558,17.3254803150424
603,"Strategy 2","Group 2",1125247.07086852,13.0600711724856
604,"Strategy 2","Group 2",1453724.85947468,16.3936544277506
605,"Strategy 2","Group 2",1339904.42832058,14.4980827096786
606,"Strategy 2","Group 2",878950.090817811,14.9046630871761
607,"Strategy 2","Group 2",1403664.4321376,15.2254277297444
608,"Strategy 2","Group 2",1476281.41522044,13.8635911576367
609,"Strategy 2","Group 2",1381176.36529977,16.4121690691719
610,"Strategy 2","Group 2",1071111.99953008,16.0421052525754
611,"Strategy 2","Group 2",966206.843638454,16.5466683761755
612,"Strategy 2","Group 2",1058390.75582964,15.1641445670645
613,"Strategy 2","Group 2",968803.916887204,14.1196988388183
614,"Strategy 2","Group 2",1116977.80838736,15.495444526184
615,"Strategy 2","Group 2",1372263.83187803,14.0212592801033
616,"Strategy 2","Group 2",1396844.45507096,14.7055214749026
617,"Strategy 2","Group 2",1210950.53770105,16.0061036411245
618,"Strategy 2","Group 2",1237165.07870703,17.7300340518234
619,"Strategy 2","Group 2",1237882.65735905,13.8996128826971
620,"Strategy 2","Group 2",1032644.5975394,13.7711179900581
621,"Strategy 2","Group 2",1454706.37883746,14.1423074040483
622,"Strategy 2","Group 2",1356961.26342714,15.3530959022579
623,"Strategy 2","Group 2",1138777.20880954,14.167487698044
624,"Strategy 2","Group 2",1185175.84938271,14.2612070296881
625,"Strategy 2","Group 2",1452578.20385193,14.261543807382
626,"Strategy 2","Group 2",1176319.41426369,17.3726726668538
627,"Strategy 2","Group 2",1717150.63126091,16.4126172137552
628,"Strategy 2","Group 2",2031186.5225842,14.9698115011633
629,"Strategy 2","Group 2",1005950.5294419,14.5877888587216
630,"Strategy 2","Group 2",997071.472090248,15.6762351909226
631,"Strategy 2","Group 2",1321273.11978226,13.7156352253716
632,"Strategy 2","Group 2",1052878.17898302,14.7507941685193
633,"Strategy 2","Group 2",987050.484134147,15.9528335322406
634,"Strategy 2","Group 2",1337607.41283636,16.7391457576681
635,"Strategy 2","Group 2",867208.601130257,15.3806888919869
636,"Strategy 2","Group 2",1187788.88287276,16.6330977304176
637,"Strategy 2","Group 2",1237290.89938677,15.332862518982
638,"Strategy 2","Group 2",1433998.56449574,15.0172860523157
639,"Strategy 2","Group 2",1292370.9979078,14.7488904941081
640,"Strategy 2","Group 2",1271029.70524886,16.111754019577
641,"Strategy 2","Group 2",1169422.39373653,14.3228357341863
642,"Strategy 2","Group 2",1280080.91813034,15.6508164972012
643,"Strategy 2","Group 2",1175175.35463477,15.8229363542565
644,"Strategy 2","Group 2",1360798.55269653,15.9007598726333
645,"Strategy 2","Group 2",1121094.32052281,16.1769277390121
646,"Strategy 2","Group 2",1379205.06155255,16.4848255453372
647,"Strategy 2","Group 2",1236804.06631618,16.5230487963299
648,"Strategy 2","Group 2",1101170.23592358,14.8047201075031
649,"Strategy 2","Group 2",1422635.31821424,15.5519472636112
650,"Strategy 2","Group 2",1079415.19722855,14.7104120049891
651,"Strategy 2","Group 2",1267722.72915686,15.4599671698703
652,"Strategy 2","Group 2",1060607.30999717,15.5365875598639
653,"Strategy 2","Group 2",1330483.28874797,17.6504593426487
654,"Strategy 2","Group 2",1613954.79467335,16.2493307865925
655,"Strategy 2","Group 2",1633044.64754609,15.2828339554615
656,"Strategy 2","Group 2",1783461.58066764,15.187197794774
657,"Strategy 2","Group 2",1409955.20169214,14.9553865403504
658,"Strategy 2","Group 2",1326134.80641019,16.7326969911599
659,"Strategy 2","Group 2",1389064.36263295,16.751519263104
660,"Strategy 2","Group 2",693130.413776582,13.7263819005199
661,"Strategy 2","Group 2",982608.287223736,15.1480169682026
662,"Strategy 2","Group 2",1133754.41013714,17.4660756461921
663,"Strategy 2","Group 2",1252639.31208045,14.9608073314935
664,"Strategy 2","Group 2",1822424.1936007,14.8473820139066
665,"Strategy 2","Group 2",1714000.28917253,15.1547787609438
666,"Strategy 2","Group 2",1119477.47089611,15.0228234193489
667,"Strategy 2","Group 2",1336893.60572203,14.8008035292552
668,"Strategy 2","Group 2",1139710.99606803,16.3455257191175
669,"Strategy 2","Group 2",828412.265294031,14.8886888157607
670,"Strategy 2","Group 2",1411088.66343296,14.5994317136523
671,"Strategy 2","Group 2",1630073.78283621,14.6431764790946
672,"Strategy 2","Group 2",1103812.34314525,17.6195364535082
673,"Strategy 2","Group 2",907138.941729835,16.4698467820382
674,"Strategy 2","Group 2",1040627.93052027,14.1284862448456
675,"Strategy 2","Group 2",1459537.59311914,15.8285985863633
676,"Strategy 2","Group 2",974493.032878199,15.4747544148368
677,"Strategy 2","Group 2",949148.244387279,15.4930707956716
678,"Strategy 2","Group 2",1464088.75718349,16.6421083335793
679,"Strategy 2","Group 2",961470.534955664,15.2920631939535
680,"Strategy 2","Group 2",997014.588600553,14.707396475253
681,"Strategy 2","Group 2",1245770.96808987,12.4401743955214
682,"Strategy 2","Group 2",1456670.519843,14.2765607836147
683,"Strategy 2","Group 2",1028157.79174644,16.9243360308752
684,"Strategy 2","Group 2",1332923.57209353,13.6285920145905
685,"Strategy 2","Group 2",967119.428133084,17.2946107415576
686,"Strategy 2","Group 2",1439305.03894414,14.096800345023
687,"Strategy 2","Group 2",1088093.17188622,17.9291263255
688,"Strategy 2","Group 2",1184465.99981075,14.7863518897259
689,"Strategy 2","Group 2",1046917.18788262,13.2734910371637
690,"Strategy 2","Group 2",1105072.01246084,15.5736661862756
691,"Strategy 2","Group 2",1071130.04904821,15.6950681440665
692,"Strategy 2","Group 2",1047077.98490489,17.3461304933954
693,"Strategy 2","Group 2",1211927.78209812,16.3126802796136
694,"Strategy 2","Group 2",825302.417842707,15.7420652256647
695,"Strategy 2","Group 2",1160144.55822024,12.6075268124755
696,"Strategy 2","Group 2",1171687.81215308,15.9616798110207
697,"Strategy 2","Group 2",959887.907469881,15.7649020572084
698,"Strategy 2","Group 2",1535152.50989925,16.5814113023803
699,"Strategy 2","Group 2",1010679.7275435,15.0831147225301
700,"Strategy 2","Group 2",1286350.28682103,15.3442462878313
701,"Strategy 2","Group 2",939333.845676113,14.0415376255965
702,"Strategy 2","Group 2",1208275.11518655,15.3989025908203
703,"Strategy 2","Group 2",1156639.31716173,17.0400953877368
704,"Strategy 2","Group 2",1234166.99532124,14.6203622364254
705,"Strategy 2","Group 2",1365540.37128121,18.5929792191877
706,"Strategy 2","Group 2",980639.171857522,15.1750691134536
707,"Strategy 2","Group 2",1408480.74480415,15.421534879484
708,"Strategy 2","Group 2",1133474.78602247,14.9811191011725
709,"Strategy 2","Group 2",1310557.18126844,14.0459843701659
710,"Strategy 2","Group 2",924927.749113585,15.0166758878929
711,"Strategy 2","Group 2",1453765.24563286,15.7301485144
712,"Strategy 2","Group 2",1074273.32973109,15.7062616875199
713,"Strategy 2","Group 2",1358636.33048941,15.6818438357368
714,"Strategy 2","Group 2",1117225.43009117,16.9614647627874
715,"Strategy 2","Group 2",1153077.9683927,15.905345557558
716,"Strategy 2","Group 2",1301280.64606054,15.4266216998218
717,"Strategy 2","Group 2",1214599.99224669,14.1001597616223
718,"Strategy 2","Group 2",995461.995287759,15.0345088533659
719,"Strategy 2","Group 2",1062007.93284846,15.7102086605769
720,"Strategy 2","Group 2",1380696.40906481,14.9489895775357
721,"Strategy 2","Group 2",1347500.72277827,14.6310905118994
722,"Strategy 2","Group 2",938694.694157829,15.6740923399405
723,"Strategy 2","Group 2",1785904.89905118,14.4490911170843
724,"Strategy 2","Group 2",862266.292680831,15.5514750093735
725,"Strategy 2","Group 2",1437529.12183828,15.3786335193596
726,"Strategy 2","Group 2",1192711.96286918,15.472309739575
727,"Strategy 2","Group 2",1082654.13684947,16.0153138454529
728,"Strategy 2","Group 2",1410934.1401503,15.2251065273639
729,"Strategy 2","Group 2",1382261.8572504,15.4053408973523
730,"Strategy 2","Group 2",1082435.88001655,15.8965999626006
731,"Strategy 2","Group 2",1145116.34913803,16.1127643449714
732,"Strategy 2","Group 2",1088792.65288102,16.3908758377352
733,"Strategy 2","Group 2",1218066.76301783,17.6311076207921
734,"Strategy 2","Group 2",1300551.20279627,15.6812228002457
735,"Strategy 2","Group 2",1162433.97355647,16.8863216162103
736,"Strategy 2","Group 2",1097843.16852703,15.6319400921826
737,"Strategy 2","Group 2",839278.817349751,16.3731373920277
738,"Strategy 2","Group 2",1195560.58858823,15.4961709629425
739,"Strategy 2","Group 2",1563101.83153977,15.8147144805363
740,"Strategy 2","Group 2",1322080.09784789,15.985749737237
741,"Strategy 2","Group 2",1406479.02599022,14.9068810086411
742,"Strategy 2","Group 2",1482183.95804756,15.7548218590995
743,"Strategy 2","Group 2",1721677.4558057,17.7097287789317
744,"Strategy 2","Group 2",1052542.71722213,16.2280870826981
745,"Strategy 2","Group 2",1029413.80498908,16.6549025993263
746,"Strategy 2","Group 2",1114814.74674133,18.0007252376876
747,"Strategy 2","Group 2",1412900.20849003,14.5517560902025
748,"Strategy 2","Group 2",1269181.95906971,14.8484127898515
749,"Strategy 2","Group 2",1755629.79279125,15.5690296768937
750,"Strategy 2","Group 2",1200204.96726088,16.3593833341431
751,"Strategy 2","Group 2",881196.242334539,14.8541778587101
752,"Strategy 2","Group 2",888563.600172858,15.128761688205
753,"Strategy 2","Group 2",1007280.27863377,15.3527078309872
754,"Strategy 2","Group 2",1348874.54244306,15.1557369882475
755,"Strategy 2","Group 2",1052379.26650671,14.8163742759262
756,"Strategy 2","Group 2",1137278.09667536,15.2365923068323
757,"Strategy 2","Group 2",999376.224538002,15.7392793485966
